ID,Provider Name,Provider Address,Provider City,Provider State,PostalCode,Phone1_Type,Phone1_Number,Phone2_Type,Phone2_Number,FaxNumber,WebsiteUrl,USEFUL,FINDABLE,USABLE,TOTAL_SCORE,NOTES,Medicare,EmailAddress,ContactName,ContactBusinessTitle,HOUSING,COMMUNITY SUPPORT & HEALTH SERVICES,OUTDOOR SPACES AND BUILDINGS,RESPECT AND SOCIAL INCLUSION,TRANSPORT,CIVIC PARTICIPATION & EMPLOYMENT,COMMUNICATION & INFORMATION,SOCIAL PARTICIPATION,Elderly and Disabled,Assisted Living,Independent Living,Bridge to Independence,Traumatic Brain Injury / Spinal Cord Injury,Intellectual Disability / Developmental Disability,Private Pay: Credit,Private Pay: Cash,Other,Private Insurance,Medicaid,Private Pay: Check
1554,South Mississippi Emergency Physicians,6051 U. S. Highway 49,Hattiesburg,MS,39401,Main,6012882100,,,,www.forrestgeneral.org,5,6,7,18,,0,,Dr. John Nelson,Director,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1555,South Mississippi Home Health,108 Lundy Lane,Hattiesburg,MS,39401,Main,6012681842,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1556,South Mississippi Kidney Center/Biloxi *,784 Vieux Marche Mall,Biloxi,MS,39530,Main,2284369204,,,(228) 436-5099,www.fmcna.com,5,7,7,19,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1557,South Mississippi Kidney Center/D'Iberville*,10374 Lamey Bridge Road,D'Iberville,MS,39540,Main,2283921300,,,(228) 396-5738,www.fmcna.com,5,7,7,19,,1,vada.brown@smc.na.com,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1558,South Mississippi Kidney Center/Diamondhead*,5401 Gex Road,Diamondhead,MS,39525,Main,2282559710,,,(228) 255-7716,www.fmcna.com,5,7,7,19,,0,,Andrea Ring,Clinical Manager,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1559,South Mississippi Kidney Center/Gulfport*,4300A West Railroad Street,Gulfport,MS,39501,Main,2288640009,,,(228) 868-3566,www.fmcna.com,5,7,7,19,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1560,South Mississippi Kidney Center/North Gulfport*,2523 33rd Street,Gulfport,MS,39501,Main,2288641177,,,(228) 864-1132,www.fmcna.com,5,7,7,19,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1561,South Mississippi Kidney Center/Orange Grove*,11531 Old Highway 49,Gulfport,MS,39503,Main,2288329293,,,(228) 832-9586,www.fmcna.com,5,7,7,19,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1562,South Mississippi Planning and Development District,9229 Highway 49,Gulfport ,MS,39503,Main,2288682311,,,,,,,,0,,0,,,,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1563,South Mississippi Regional Center,1170 West Railroad Street,Long Beach,MS,39560,Main,2288671309,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1564,South Mississippi Regional Center,1170 West Railroad Street,Long Beach,MS,39560,Main,2288671348,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1565,South Mississippi Regional Center.,1170 West Railroad Street,Long Beach,MS,39560,Main,2282145563,Other,2288682923,,www.smrc.state.ms.us,,,,0,link doesn't work,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1566,South Mississippi Urgent Care*,3661 Sangani Boulevard,D'Iberville,MS,39540,Main,2283540022,,,(228) 354-0088,,,,,0,,0,,Jennifer Mafield Jenkins Echols,Office Manager,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1567,Southwest Hospice And Adult Daycare ,5638 Terry Road,Byram,MS,39272,Main,7695243974,,,(769) 524-3975,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1568,Southwest Mississippi Planning & Development District,100 South Wall Street ,Natchez,MS,39120,Main,7695243974,,,(601) 446-6071,www.swmpdd.com/services/services.asp,7,7,7,21,,0,,,,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1569,"Southwest Mississippi Planning and Development District, Inc. -Medicaid Waiver",2265 Highway 84 East,Meadville,MS,39653,Main,6013845200,,,,http://www.swmpdd.com/MedicaidWaiver/Waiver.asp,7,7,7,21,,0,,,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1570,Sparrow Hills Personal Care Home,4285 Beaver Dam Road,Lucedale ,MS,39452,Main,6017669106,,,,,,,,0,,1,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
1571,SPC HOME MEDICAL EQUIPMENT,325 HWY 12 WEST,KOSCIUSKO,MS,39090,Main,6622894531,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1572,SPC HOME MEDICAL EQUIPMENT AND,165 ROSECREST LANE,COLUMBUS,MS,39701,Main,6623272060,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1573,Specialty Healthcare Nursing Agency,627 Highway 51 North,Ridgeland,MS,39157,Main,6014275973,,,601-427-5974,www.shnams.com,7,6,7,20,link doesn't work,0,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
1574,SSD LLC,498 WEST BANKHEAD,NEW ALBANY,MS,38652,Main,6625344774,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1575,St. John  M.B. Church F.P.,5456 Morrison Road,Utica,MS,39175,Main,6016135444,,,,,,,,0,,0,,Jimmy Frazier/Elder Roby,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0
1576,St. John Respite,Collins Eleanor Single Member,Laurel,MS,39440,Main,6014253047,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1577,St. Joseph Hospice - Hattiesburg,"106 Asbury Circle, Condo C, Suite C-1",Hattiesburg,MS,39402,Main,6012612515,,,(601) 261-2788,www.stjosephhospice.com,7,7,7,21,,1,sladiner@stjosephhospice.com,Sandy Ladiner,Director,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1578,St. Paul's Episcopal Church,1116 23rd Avenue,Meridian,MS,39301,Main,6016932502,,,(601) 693-2534,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1579,Sta-Home Health,730 Highway 35 South,Carthage,MS,39051,Main,6012670903,,,(601) 267-5550,www.stahome.com,7,6,7,20,link doesn't work,1,,Tanya,Wilcher,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1580,Sta-Home Health & Hospice,620 Friars Point Road,Clarksdale,MS,38614,Main,6626242810,,8007824663,,www.sta-home.com,7,6,7,20,link doesn't work,0,,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1581,Sta-Home Health & Hospice,"1907 North Medical Park Drive, Suite103",Greenville,MS,38701,Main,6623324275,,,,,7,6,7,20,link doesn't work,0,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1582,Sta-Home Health*,37 South Street,Sebastopol,MS,39359,Main,6016257877,,,(601) 625-7992,www.sta-home.com,7,6,7,20,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1583,Sta-Home Health-Cleveland,212 Commerce Avenue,Cleveland,MS,38732,Main,6628435472,,,,www.stahome.com ,7,6,7,20,link doesn't work,0,,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1584,Sta-Home Health Agency of Greenwood,205 Wathall Street,Greenwood,MS,38930,Main,6624538420,,,,,7,6,7,20,link doesn't work,0,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1585,Sta-Home Health and Hospice,206 Pine Street,Walnut Grove,MS,39189,Main,6012532455,,,(601) 253-2788,www.sta-home.com,7,6,7,20,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1586,Sta-Home Health and Hospice,539 Deerfield Drive,Forest,MS,39074,Main,6014692245,,,,www.sta-home.com,7,6,7,20,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1587,Sta-Home Health and Hospice,1120 East Main Street,Philadelphia,MS,39350,Main,6016565459,,,(601) 656-5501,www.sta-home.com,7,6,7,20,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1588,Sta-Home Health and Hospice,616 Highway 35 South,Carthage,MS,39051,Main,6012679770,,,(601) 267-9787,www.sta-home.com,7,6,7,20,link doesn't work,1,,Susan Triplett,Administrator,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1589,Sta-Home Health and Hospice,278 Commercial Drive,Newton,MS,39345,Main,6016837088,,,(601) 683-7098,www.stahome.com,7,6,7,20,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1590,Sta-Home Health and Hospice,1201 22nd Avenue,Meridian,MS,39301,Main,6014824241,,,(601) 482-8474,www.stahome.com,7,6,7,20,link doesn't work,1,tcoker@sta-home.com,Tonia Coker,Branch Manager,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1591,Standard Drugs,Thirty-Two South Sixth Street,Bay Springs,MS,39422,Main,6017642862,,,(601) 764-3379,,7,6,7,20,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1592,State Health Insurance Assistance Program(SHIP),North Delta Planning and Development District,Batesville,MS,38606,Main,6625614100,Other,6625614112,,http://www.ndpdd.com/,6,6,7,19,,0,parkandrec@ci.flowood.ms.us,,,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0
1593,State Health Insurance Assistance Program(SHIP),North Central Planning and Development District,Winona,MS,38967,Main,6622832675,,,,www.ncpdd.org,6,6,7,19,,0,parkandrec@ci.flowood.ms.us,,,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0
1594,State Health Insurance Assistance Program(SHIP),280 Commercial Drive,Newton,MS,39345,Main,6016932007,,,(601) 683-7873,ecpdd.org,,,,0,,0,jadams@ecpdd.org,Jo Ann Adams,East Central Planning and Development (MAC Center),0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0
1595,State Line Clinic,52 Kennedy Street,State Line,MS,39362,Main,6018487912,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
1596,Stat Medical Equipment,1500 A 14th Street,Meridian,MS,39301,Main,6016932403,,,(601) 483-8570,rotech.com,,,,0,,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
1597,Stone County Family Health Clinic,144 East Central Avenue,Wiggins,MS,39577,Main,6019286700,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1598,Stone County Family Medical Center*,1440 East Central Avenue,Wiggins,MS,39577,Main,6019286700,,,(601) 928-6731,,,,,0,,1,,MIchelle Baker,Clinic Supervisor,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1599,Stone County Health Department*,1510 Central Avenue East,Wiggins,MS,39577,Main,6019285293,,,(601) 928-6450,www.msdh.state.ms.us,5,6,7,18,link doesn't work,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1600,Stone County Hospital*,1434 East Central Avenue,Wiggins,MS,39577,Main,6019286600,,,(601) 928-6610,www.schospital.net,6,6,7,19,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1601,Stonewall Nutrition Site*,Stonewall City Hall,Stonewall,MS,39363,,,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1602,Stribling Drugs,430 Beacon Street,Philadelphia,MS,39350,Main,6016562472,,,(601) 656-2390,,,,,0,,1,,Larry Strbling,Owner/Chief Pharmacist,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1603,SULLIVAN'S DISCOUNT DRUGS DME,109 NORTHSIDE SHOPPING CENTER,KOSCIUSKO,MS,39090,Main,6622893234,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1604,Sumrall Family Health Center*,1016 Highway 42 ,Sumrall,MS,39482,Main,6017584214,,,(601) 758-0614,www.semrhi.com,6,6,7,19,,1,,Megan Dungan,Clinic Manager,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1605,Sumrall Medical Clinic*,1238 Highway 42,Sumrall,MS,39482,Main,6017583100,,,(601) 758-3060,,,,,0,,1,,Kayla,Receptionist,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1606,Sumrall Medical Health Clinic,1238 Highway 42,Sumrall,MS,39482,Main,6017583100,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1607,"Sunbelt Medical Solutions, LLC*",450 East Pass Road,Gulfport,MS,39507,Main,2282842269,,,(888) 723-7823,,,,,0,,1,sunbeltmedicalsolutions@gmail.com,Renee Smith ,Owner,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1608,Sunplex Sub-Acute Center*,6520 Sun Scope Drive,Ocean Springs,MS,39564,Main,2288751177,,,(228) 875-1149,,,,,0,,0,,Rhonda Nettles,Administrator,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1609,Sunshine Estates,13251 Highway 15 North,Biloxi,MS,39532,Main,2283960056,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1610,Sunshine Inn,1645 Hwy 178,Myrtle,MS,38650,Main,6629883959,,,(662) 988-3989,http://www.thesunshineinn.com/,,,,0,domain is for sale,0,vsunshineinn@ymail.com,,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1611,Sunshine Medical Clinic,303 Ellis Street,Carthage,MS,39051,Main,6012670544,,,(601) 267-5092,www.sunshinechildrensclinic.com,1,1,1,3,,1,,Vibha Vig,Medical Doctor,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1612,SUPER D DRUGS #47 DME,738 SOUTH GLOSTER,TUPELO,MS,38801,Main,6628440432,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1613,SUPER DRUGS,1433 GOODMAN RD,HORN LAKE,MS,38637,Main,6622807455,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1614,Superior Home Care Agency,130 County Road 2700,Shubuta,MS,39360,Main,6016875165,,,(601) 687-5165,,,,,0,,0,,Contina Hamilton ,Owner,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
1615,Supernatural Adult Day Care*,201 Baker Street,Leland,MS,38756,Contact Person,6628200522,,,,,,,,0,,0,georgegrayson99@yahoo.com,Jessie Grayson,Owner,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1616,Supported Living Inc,407 Orchard Park,Ridgeland ,MS,39157,Main,6014878921,,,,,,,,0,,0,,,,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1617,T-D Pharmacy,12372 Highway 49,Gulfport,MS,39503,Main,2288321414,,,(228) 832-1479,,,,,0,,1,,Dan Day,Owner,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1618,TARGET MEDICAL INC,7065 AIRWAYS BLVD STE 104,SOUTHAVEN,MS,38671,Main,9013231304,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1619,Target Store T2458*,3867 Promenade Parkway,D'Iberville,MS,39540,Main,2282333302,,,(228) 233-3312,www.target.com,1,1,1,3,,1,,Paige,Manager,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1620,Tender Loving Care/Amedysis*,11010 Highway 49,Gulfport,MS,39503,Main,2288319821,,,(228) 831-9826,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1621,Tender Loving Care Adult Day Care ,714 First Street,Cleveland,MS,38732,Main,6628461115,,,,,,,,0,,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1622,Tender Touch Adult Day Services ,1004 Adams Street,Laurel,MS,39440,Main,6014105836,Other,6013235572,,,,,,0,,0,,LaTonya Hales,Director,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1623,The Arc of Mississippi,704 North President St.,Jackson,MS,39202,Main,6013550220,,,(601) 355-0221,www.arcms.org,7,7,7,21,,0,gwen@arcms.org,Gwen Brown,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1624,The Better Communication Clinic/Diamondhead*,5439 West Aloha Drive,Diamondhead,MS,39525,Main,2282558889,,,(228) 255-0890,www.thebettercommunication.com,,,,0,domain is already registered and source does not have content.,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1625,THE COLUMBUS ORTHOPAEDIC CLINI,670 LEIGH DRIVE,COLUMBUS,MS,39705,Main,6623281012,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1626,THE COMFORT ZONE,132 A PUBLIC SQUARE,CALHOUN CITY,MS,38916,Main,6626281969,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1627,THE DIABETES STORE,8830 CENTRE STREET STE 1,SOUTHAVEN,MS,38671,Main,6622805533,,,null,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1628,The Fisher House,5207 Zero Road,Meridian,MS,39301,Main,6015812977,,,,http://seniorcarehomes.com/assisted-living-facilities/mississippi/meridian/fisher-care/,7,7,7,21,,1,,,,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1
1629,The Gardens Senior Living,1260 Ocean Springs Road,Ocean Springs,MS,39564,Main,2288180650,,,(228) 818-4856,https://www.gardensseniorliving.com/,,,,0,"website is not secure, indicates attackers may be trying to take information from you.",0,gardens.sb@blueharboursl.com,Jody Strodder,Director,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1630,The Good Shepherd Clinic,931 West Drive,Laurel,MS,39440,Main,6014262001,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1631,The Grove *,11 Pecan Drive,Columbia,MS,39429,Main,6017315717,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
1632,THE HOPE AGENCY,7364 ALEXANDER ROAD,OLIVE BRANCH,MS,38654,Main,6628900740,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1633,The Meadows of Fulton* ,1905 South Adams Street,Fulton,MS,38843,Main,6628622165,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1634,The Medical Group,603 South Archusa Avenue,Quitman,MS,39355,Main,6017762123,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1635,The Medical Store,1911 14th Street,Meridian,MS,39301,Main,6014820099,Toll Free Hotline,8005374153,(601) 483-4902,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1636,The Oliver House Adult Daycare ,2008 Highway 51 South,Wesson,MS,39191,Main,6016431533,,,601-643-1534,,,,,0,,0,,Sherrolynn Edwards,Administrator,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1637,THE POTTER'S HOUSE FAMILY SERV,678 NORTH JEFFERSON STREET,HOUSTON,MS,38851,Main,6624481172,,,,http://childcarecenter.us/provider_detail/potter_s_house_family_service_center_houston_ms,1,1,1,3,,0,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1638,The Quarters Assisted Living ,585 Beasley Road,Jackson,MS,39206,Main,6019149422,,,(601) 326-2307,https://www.thequartersassistedliving.com/,7,7,7,21,,0,thequartersal@gmail.com,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
1639,The Respiratory & Diabetes Care Center*,1113 Hwy 278 East,Amory,MS,38821,Main,6622568686,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
1640,THE RESPIRATORYAND DIABETES CA,1113 HWY 278 EAST,AMORY,MS,38821,Main,6622568686,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1641,The Specialty Hospital of Meridian ,1314 19th Avenue,Meridian,MS,39301,Main,6017034211,,,(601) 703-3055,www.rushhealthsystems.org/specialty/index.cfm,6,6,6,18,,1,,Elizabeth Mitchell,Administrator,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
1642,"Thomas E. Stevens, Jr., MD - Geriatrician","4211 Hosital Street, Suite 202",Pascagoula,MS,39581,Main,2287623466,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1643,Thomas Pharmacy Center,170 Beacon Street,Laurel,MS,39440,Main,6014285977,,,(601) 518-5306,,,,,0,,1,,Larry Thomas,Owner,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1644,Three Rivers Area Agency on Aging,Post Office Box 690,Pontotoc,MS,38663,Main,6624892415,,,662489-6815,www.trpdd.com/aging/,7,7,7,21,,0,cjoseph@trpdd.com,Cleveland Joseph,Director of Area Agechy on Aging ,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1645,Three Rivers PDD Elderly & Disabled Medicaid Waiver Program,75 South Main Street ,Pontotoc,MS,38863,Main,6624892415,,,(662) 489-6815,http://trpdd.com/waiver/,7,7,7,21,,0,mfbrim@trpdd.com,Margaret Brim,Medicaid Waiver Director,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1646,Three Rivers Planning and Development District,Post Office Box 690,Pontotoc ,MS,38863,Main,6624892415,,,(662) 489-6815,http://trpdd.com/,4,4,4,12,,0,,,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1647,Timber Hills,2441-B CR 501,Ripley,MS,38663,Main,6628378154,,,,,,,,0,,0,,,,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1648,Timber Hills Mental Health Service*,401 New Hope Dr.,Corinth,MS,38834,Main,6622869883,,,(662) 455-8724,https://www.regionivmhs.com/contact,,,,0,page not found,0,,,,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
1649,TINITY MISSION HEALTH REHAB OF GREAT OAKS,111 CHASE ST,BAHALIA,MS,38611,Main,6628383670,,,,http://www.covenantdove.com/facility-details.php?id=27,2,2,2,6,,0,,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1650,Tippah County Health Department*,129 Hospital Street,Ripley,MS,38663,Main,6628373215,,,(662) 837-9480,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1651,Tishomingo County Health Department*,1508 Bettydale Drive,Iuka,MS,38852,Main,6624236100,,,(662) 423-1582,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1652,Total Foot Care Clinic*,34 Franklin Road,Hattiesburg,MS,39402,Main,6012680400,,,(601) 264-3150,,,,,0,,1,,Stephanie,Office Manager,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1
1653,Total Health Care Adult Day Care,502 N Hayden St.,Belzoni,MS,39038,Main,6622473157,,,,,,,,0,,0,thcadultdaycare@yahoo.com,Lisa R. Day ,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1654,TOTAL HEALTH CARE SERVICES,922 HIGHWAY 82 WEST,GREENWOOD,MS,38930,Main,6624537708,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1655,Total Healthcare Services*,1525 23rd Avenue,Meridian,MS,39301,Main,6014531204,,,,,,,,0,,1,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1656,Total Pain Care,1001 14th Street,Meridian,MS,39301,Main,6014829224,Toll Free Hotline,8774829224,(601) 482-9223,www.totalpaincare.org,7,7,7,21,,1,,Dana Smith ,New Patient Schedule,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1657,Traceway Retirement Community,Methodist Senior Services,Tupelo,MS,38801,Main,6628441441,,,(662) 840-3802,www.mss.org/traceway/,7,7,7,21,,0,police@vicksburg.org,,,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1
1658,Traumatic Brain Injury/Spinal Cord Injury (TBI/SCI) Waiver ,"550 High Street, Suite 1000",Jackson,MS,39201,Main,6628441441,,, (601) 977-4501,https://medicaid.ms.gov/programs/traumatic-brain-injuryspinal-cord-injury-tbisci-waiver/,6,7,6,19,,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1659,Trinity Bonner/Speech Language Pathologist,408 Owen Drive,Hattiesburg,MS,39402,Main,6014104122,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1660,Triplett-Day Drug Company*,2429 14th Street,Gulfport,MS,39501,Main,2288632363,,,(228) 924-8633,,,,,0,,1,info@coastpharmacies.com,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1661,Tunica Adult Day Care,1530 Edwards Ave.,Tunica,MS,38676,Main,6623632001,,,,,,,,0,,0,wecareadult@att.net,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1662,Tupelo Nursing and Rehabilitation Center,1901 Briar Ridge Road,Tupelo,MS,38804,Main,6628440675,,,662) 842-6838,www.tupelorehabcenter.com/,7,7,7,21,,0,,Christy Blanchard,Admissions Coordinator,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1663,Tuxedo Nutrition Site/ Salvation Army Lodge*,610 B Street,Meridian,MS,39301,Main,6014851814,,,,,,,,0,,0,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
